JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457094.87449,10.217,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.187,Z,,11.665,,DY HER,AAVSO,STD,0,,,
2457094.87519,10.221,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.186,Z,,11.668,,DY HER,AAVSO,STD,0,,,
2457094.87588,10.213,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.185,Z,,11.671,,DY HER,AAVSO,STD,0,,,
2457094.87659,10.216,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.184,Z,,11.665,,DY HER,AAVSO,STD,0,,,
2457094.87728,10.211,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.183,Z,,11.661,,DY HER,AAVSO,STD,0,,,
2457094.87797,10.211,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.182,Z,,11.667,,DY HER,AAVSO,STD,0,,,
2457094.87868,10.215,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.181,Z,,11.663,,DY HER,AAVSO,STD,0,,,
2457094.87938,10.215,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.180,Z,,11.661,,DY HER,AAVSO,STD,0,,,
2457094.88007,10.216,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.179,Z,,11.655,,DY HER,AAVSO,STD,0,,,
2457094.88076,10.222,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.178,Z,,11.665,,DY HER,AAVSO,STD,0,,,
2457094.88146,10.217,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.178,Z,,11.660,,DY HER,AAVSO,STD,0,,,
2457094.88215,10.231,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.177,Z,,11.660,,DY HER,AAVSO,STD,0,,,
2457094.88286,10.237,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.176,Z,,11.669,,DY HER,AAVSO,STD,0,,,
2457094.88355,10.228,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.175,Z,,11.659,,DY HER,AAVSO,STD,0,,,
2457094.88425,10.242,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.174,Z,,11.662,,DY HER,AAVSO,STD,0,,,
2457094.88495,10.242,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.173,Z,,11.667,,DY HER,AAVSO,STD,0,,,
2457094.88565,10.254,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.173,Z,,11.675,,DY HER,AAVSO,STD,0,,,
2457094.88634,10.262,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.172,Z,,11.671,,DY HER,AAVSO,STD,0,,,
2457094.88704,10.263,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.171,Z,,11.658,,DY HER,AAVSO,STD,0,,,
2457094.88774,10.271,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.170,Z,,11.672,,DY HER,AAVSO,STD,0,,,
2457094.88844,10.273,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.170,Z,,11.662,,DY HER,AAVSO,STD,0,,,
2457094.88913,10.277,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.169,Z,,11.665,,DY HER,AAVSO,STD,0,,,
2457094.88984,10.285,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.169,Z,,11.665,,DY HER,AAVSO,STD,0,,,
2457094.89053,10.288,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.168,Z,,11.666,,DY HER,AAVSO,STD,0,,,
2457094.89123,10.298,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.167,Z,,11.660,,DY HER,AAVSO,STD,0,,,
2457094.89193,10.302,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.167,Z,,11.651,,DY HER,AAVSO,STD,0,,,
2457094.89263,10.310,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.166,Z,,11.661,,DY HER,AAVSO,STD,0,,,
2457094.89332,10.318,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.166,Z,,11.660,,DY HER,AAVSO,STD,0,,,
2457094.89403,10.323,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.165,Z,,11.662,,DY HER,AAVSO,STD,0,,,
2457094.89472,10.328,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.165,Z,,11.662,,DY HER,AAVSO,STD,0,,,
2457094.89542,10.328,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.164,Z,,11.662,,DY HER,AAVSO,STD,0,,,
2457094.89611,10.345,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.164,Z,,11.669,,DY HER,AAVSO,STD,0,,,
2457094.89682,10.343,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.163,Z,,11.659,,DY HER,AAVSO,STD,0,,,
2457094.89751,10.355,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.163,Z,,11.674,,DY HER,AAVSO,STD,0,,,
2457094.89821,10.353,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.162,Z,,11.663,,DY HER,AAVSO,STD,0,,,
2457094.89890,10.367,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.162,Z,,11.662,,DY HER,AAVSO,STD,0,,,
2457094.89959,10.365,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.161,Z,,11.669,,DY HER,AAVSO,STD,0,,,
2457094.90030,10.370,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.161,Z,,11.666,,DY HER,AAVSO,STD,0,,,
2457094.90100,10.374,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.161,Z,,11.666,,DY HER,AAVSO,STD,0,,,
2457094.90169,10.380,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.160,Z,,11.664,,DY HER,AAVSO,STD,0,,,
2457094.90238,10.388,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.160,Z,,11.665,,DY HER,AAVSO,STD,0,,,
2457094.90309,10.393,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.160,Z,,11.669,,DY HER,AAVSO,STD,0,,,
2457094.90378,10.397,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.160,Z,,11.667,,DY HER,AAVSO,STD,0,,,
2457094.90448,10.395,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.159,Z,,11.662,,DY HER,AAVSO,STD,0,,,
2457094.90517,10.407,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.159,Z,,11.670,,DY HER,AAVSO,STD,0,,,
2457094.90588,10.405,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.159,Z,,11.663,,DY HER,AAVSO,STD,0,,,
2457094.90762,10.415,0.003,,V,MZK,,ENSEMBLE,116,150314,,0,1.158,Z,,11.663,,DY HER,AAVSO,STD,0,,,
2457094.90832,10.432,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.158,Z,,11.666,,DY HER,AAVSO,STD,0,,,
2457094.90902,10.425,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.158,Z,,11.669,,DY HER,AAVSO,STD,0,,,
2457094.90972,10.432,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.158,Z,,11.665,,DY HER,AAVSO,STD,0,,,
2457094.91042,10.431,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.158,Z,,11.664,,DY HER,AAVSO,STD,0,,,
2457094.91112,10.440,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.158,Z,,11.663,,DY HER,AAVSO,STD,0,,,
2457094.91182,10.438,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.158,Z,,11.665,,DY HER,AAVSO,STD,0,,,
2457094.91251,10.432,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.158,Z,,11.678,,DY HER,AAVSO,STD,0,,,
2457094.91322,10.448,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.158,Z,,11.676,,DY HER,AAVSO,STD,0,,,
2457094.91391,10.445,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.158,Z,,11.669,,DY HER,AAVSO,STD,0,,,
2457094.91461,10.456,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.158,Z,,11.671,,DY HER,AAVSO,STD,0,,,
2457094.91600,10.453,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.158,Z,,11.666,,DY HER,AAVSO,STD,0,,,
2457094.91669,10.458,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.158,Z,,11.670,,DY HER,AAVSO,STD,0,,,
2457094.91738,10.467,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.158,Z,,11.668,,DY HER,AAVSO,STD,0,,,
2457094.91809,10.467,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.159,Z,,11.668,,DY HER,AAVSO,STD,0,,,
2457094.91878,10.473,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.159,Z,,11.670,,DY HER,AAVSO,STD,0,,,
2457094.91948,10.466,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.159,Z,,11.668,,DY HER,AAVSO,STD,0,,,
2457094.92019,10.472,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.159,Z,,11.673,,DY HER,AAVSO,STD,0,,,
2457094.92088,10.472,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.159,Z,,11.667,,DY HER,AAVSO,STD,0,,,
2457094.92157,10.474,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.159,Z,,11.665,,DY HER,AAVSO,STD,0,,,
2457094.92227,10.479,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.160,Z,,11.672,,DY HER,AAVSO,STD,0,,,
2457094.92297,10.484,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.160,Z,,11.673,,DY HER,AAVSO,STD,0,,,
2457094.92367,10.486,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.160,Z,,11.679,,DY HER,AAVSO,STD,0,,,
2457094.92436,10.487,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.160,Z,,11.668,,DY HER,AAVSO,STD,0,,,
2457094.92507,10.494,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.161,Z,,11.677,,DY HER,AAVSO,STD,0,,,
2457094.92576,10.503,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.161,Z,,11.672,,DY HER,AAVSO,STD,0,,,
2457094.92646,10.498,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.161,Z,,11.672,,DY HER,AAVSO,STD,0,,,
2457094.92715,10.500,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.162,Z,,11.670,,DY HER,AAVSO,STD,0,,,
2457094.92786,10.505,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.162,Z,,11.674,,DY HER,AAVSO,STD,0,,,
2457094.92855,10.509,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.163,Z,,11.662,,DY HER,AAVSO,STD,0,,,
2457094.92925,10.512,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.163,Z,,11.670,,DY HER,AAVSO,STD,0,,,
2457094.93127,10.522,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.164,Z,,11.666,,DY HER,AAVSO,STD,0,,,
2457094.93197,10.521,0.002,,V,MZK,,ENSEMBLE,116,150314,,0,1.165,Z,,11.673,,DY HER,AAVSO,STD,0,,,
2457128.51365,10.517,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.49,Z,17.251,18.455,,DY HER,VVS,STD,,,,
2457128.51608,10.531,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.48,Z,17.249,18.453,,DY HER,VVS,STD,,,,
2457128.51850,10.537,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.47,Z,17.245,18.453,,DY HER,VVS,STD,,,,
2457128.52091,10.553,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.46,Z,17.252,18.449,,DY HER,VVS,STD,,,,
2457128.52333,10.558,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.45,Z,17.252,18.456,,DY HER,VVS,STD,,,,
2457128.52574,10.565,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.44,Z,17.242,18.452,,DY HER,VVS,STD,,,,
2457128.52816,10.572,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.43,Z,17.246,18.443,,DY HER,VVS,STD,,,,
2457128.53057,10.585,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.42,Z,17.242,18.432,,DY HER,VVS,STD,,,,
2457128.53297,10.607,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.41,Z,17.234,18.436,,DY HER,VVS,STD,,,,
2457128.53538,10.620,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.40,Z,17.228,18.433,,DY HER,VVS,STD,,,,
2457128.53781,10.620,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.39,Z,17.221,18.422,,DY HER,VVS,STD,,,,
2457128.54022,10.620,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.39,Z,17.224,18.424,,DY HER,VVS,STD,,,,
2457128.54265,10.628,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.38,Z,17.231,18.439,,DY HER,VVS,STD,,,,
2457128.54508,10.641,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.37,Z,17.231,18.430,,DY HER,VVS,STD,,,,
2457128.54749,10.643,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.37,Z,17.220,18.429,,DY HER,VVS,STD,,,,
2457128.54992,10.648,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.36,Z,17.230,18.434,,DY HER,VVS,STD,,,,
2457128.55233,10.657,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.35,Z,17.225,18.422,,DY HER,VVS,STD,,,,
2457128.55475,10.669,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.35,Z,17.220,18.415,,DY HER,VVS,STD,,,,
2457128.55718,10.672,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.34,Z,17.223,18.435,,DY HER,VVS,STD,,,,
2457128.55959,10.675,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.34,Z,17.223,18.435,,DY HER,VVS,STD,,,,
2457128.56201,10.680,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.33,Z,17.222,18.418,,DY HER,VVS,STD,,,,
2457128.56444,10.681,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.33,Z,17.224,18.424,,DY HER,VVS,STD,,,,
2457128.56688,10.692,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.32,Z,17.219,18.429,,DY HER,VVS,STD,,,,
2457128.56929,10.699,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.32,Z,17.209,18.423,,DY HER,VVS,STD,,,,
2457128.57171,10.697,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.31,Z,17.222,18.422,,DY HER,VVS,STD,,,,
2457128.57413,10.704,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.31,Z,17.222,18.419,,DY HER,VVS,STD,,,,
2457128.57655,10.690,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.31,Z,17.227,18.432,,DY HER,VVS,STD,,,,
2457128.57899,10.696,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.30,Z,17.228,18.426,,DY HER,VVS,STD,,,,
2457128.58141,10.691,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.30,Z,17.231,18.440,,DY HER,VVS,STD,,,,
2457128.58383,10.669,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.30,Z,17.244,18.444,,DY HER,VVS,STD,,,,
2457128.58625,10.657,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.30,Z,17.242,18.446,,DY HER,VVS,STD,,,,
2457128.58867,10.634,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.29,Z,17.242,18.447,,DY HER,VVS,STD,,,,
2457128.59096,10.600,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.29,Z,17.242,18.459,,DY HER,VVS,STD,,,,
2457128.59319,10.568,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.29,Z,17.249,18.467,,DY HER,VVS,STD,,,,
2457128.59541,10.519,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.29,Z,17.253,18.473,,DY HER,VVS,STD,,,,
2457128.59762,10.495,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.29,Z,17.245,18.454,,DY HER,VVS,STD,,,,
2457128.59984,10.451,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.29,Z,17.245,18.465,,DY HER,VVS,STD,,,,
2457128.60206,10.405,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.29,Z,17.240,18.452,,DY HER,VVS,STD,,,,
2457128.60427,10.368,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.29,Z,17.240,18.467,,DY HER,VVS,STD,,,,
2457128.60650,10.315,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.29,Z,17.251,18.468,,DY HER,VVS,STD,,,,
2457128.60872,10.276,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.29,Z,17.257,18.471,,DY HER,VVS,STD,,,,
2457128.61094,10.272,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.29,Z,17.258,18.468,,DY HER,VVS,STD,,,,
2457128.61315,10.243,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.29,Z,17.267,18.470,,DY HER,VVS,STD,,,,
2457128.61537,10.248,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.29,Z,17.268,18.479,,DY HER,VVS,STD,,,,
2457128.61760,10.264,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.29,Z,17.267,18.489,,DY HER,VVS,STD,,,,
2457128.61983,10.272,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.29,Z,17.279,18.499,,DY HER,VVS,STD,,,,
2457128.62204,10.286,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.29,Z,17.272,18.499,,DY HER,VVS,STD,,,,
2457128.62426,10.295,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.29,Z,17.295,18.519,,DY HER,VVS,STD,,,,
2457128.62649,10.321,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.29,Z,17.279,18.494,,DY HER,VVS,STD,,,,
2457128.62870,10.346,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.29,Z,17.291,18.519,,DY HER,VVS,STD,,,,
2457128.63093,10.361,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.30,Z,17.300,18.513,,DY HER,VVS,STD,,,,
2457128.63314,10.372,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.30,Z,17.474,18.692,,DY HER,VVS,STD,,,,
2457128.63536,10.390,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.30,Z,17.310,18.541,,DY HER,VVS,STD,,,,
2457128.63758,10.397,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.30,Z,17.326,18.536,,DY HER,VVS,STD,,,,
2457128.63983,10.424,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.31,Z,17.311,18.531,,DY HER,VVS,STD,,,,
2457128.64206,10.431,0.004,,V,HMB,,000-BBX-643,000-BJR-401,13300ONK,STANDARD MAG: C = 10.474  K = 11.635,0,1.31,Z,17.310,18.532,,DY HER,VVS,STD,,,,
2457170.61940,10.631,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.600,Z,10.473,10.762,,DY HER,AAVSO,STD,,,,
2457170.62024,10.615,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.593,Z,10.488,10.758,,DY HER,AAVSO,STD,,,,
2457170.62108,10.616,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.586,Z,10.468,10.752,,DY HER,AAVSO,STD,,,,
2457170.62192,10.615,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.579,Z,10.479,10.755,,DY HER,AAVSO,STD,,,,
2457170.62276,10.634,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.572,Z,10.450,10.758,,DY HER,AAVSO,STD,,,,
2457170.62359,10.631,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.565,Z,10.454,10.756,,DY HER,AAVSO,STD,,,,
2457170.62444,10.636,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.559,Z,10.454,10.748,,DY HER,AAVSO,STD,,,,
2457170.62527,10.633,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.552,Z,10.450,10.746,,DY HER,AAVSO,STD,,,,
2457170.62611,10.633,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.546,Z,10.450,10.756,,DY HER,AAVSO,STD,,,,
2457170.62695,10.624,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.539,Z,10.466,10.731,,DY HER,AAVSO,STD,,,,
2457170.62779,10.641,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.533,Z,10.456,10.755,,DY HER,AAVSO,STD,,,,
2457170.62863,10.633,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.527,Z,10.453,10.724,,DY HER,AAVSO,STD,,,,
2457170.62947,10.653,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.521,Z,10.446,10.732,,DY HER,AAVSO,STD,,,,
2457170.63031,10.634,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.515,Z,10.461,10.736,,DY HER,AAVSO,STD,,,,
2457170.63115,10.644,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.509,Z,10.454,10.747,,DY HER,AAVSO,STD,,,,
2457170.63198,10.657,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.503,Z,10.466,10.759,,DY HER,AAVSO,STD,,,,
2457170.63282,10.655,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.497,Z,10.455,10.775,,DY HER,AAVSO,STD,,,,
2457170.63366,10.650,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.492,Z,10.463,10.784,,DY HER,AAVSO,STD,,,,
2457170.63450,10.646,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.486,Z,10.457,10.736,,DY HER,AAVSO,STD,,,,
2457170.63534,10.640,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.480,Z,10.469,10.778,,DY HER,AAVSO,STD,,,,
2457170.63618,10.651,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.475,Z,10.462,10.749,,DY HER,AAVSO,STD,,,,
2457170.63702,10.659,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.469,Z,10.452,10.757,,DY HER,AAVSO,STD,,,,
2457170.63786,10.656,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.464,Z,10.457,10.759,,DY HER,AAVSO,STD,,,,
2457170.63870,10.665,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.459,Z,10.457,10.785,,DY HER,AAVSO,STD,,,,
2457170.63953,10.653,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.454,Z,10.458,10.758,,DY HER,AAVSO,STD,,,,
2457170.64037,10.661,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.448,Z,10.451,10.760,,DY HER,AAVSO,STD,,,,
2457170.64121,10.635,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.443,Z,10.455,10.737,,DY HER,AAVSO,STD,,,,
2457170.64205,10.641,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.438,Z,10.454,10.747,,DY HER,AAVSO,STD,,,,
2457170.64289,10.637,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.433,Z,10.455,10.748,,DY HER,AAVSO,STD,,,,
2457170.64373,10.641,0.006,,V,SNE,,000-BBX-643,000-BBX-642,4927GX,,0,1.429,Z,10.444,10.741,,DY HER,AAVSO,STD,,,,
