JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457130.49883,11.549,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.52,Z,16.555,16.623,,XX CYG,VVS,STD,,,,
2457130.49934,11.547,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.52,Z,16.547,16.621,,XX CYG,VVS,STD,,,,
2457130.49984,11.541,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.52,Z,16.560,16.627,,XX CYG,VVS,STD,,,,
2457130.50034,11.563,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.51,Z,16.548,16.625,,XX CYG,VVS,STD,,,,
2457130.50083,11.554,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.51,Z,16.547,16.623,,XX CYG,VVS,STD,,,,
2457130.50133,11.557,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.51,Z,16.535,16.610,,XX CYG,VVS,STD,,,,
2457130.50184,11.554,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.51,Z,16.547,16.614,,XX CYG,VVS,STD,,,,
2457130.50234,11.570,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.51,Z,16.545,16.613,,XX CYG,VVS,STD,,,,
2457130.50284,11.554,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.50,Z,16.550,16.615,,XX CYG,VVS,STD,,,,
2457130.50334,11.574,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.50,Z,16.547,16.607,,XX CYG,VVS,STD,,,,
2457130.50384,11.580,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.50,Z,16.550,16.625,,XX CYG,VVS,STD,,,,
2457130.50434,11.576,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.50,Z,16.541,16.625,,XX CYG,VVS,STD,,,,
2457130.50484,11.585,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.49,Z,16.539,16.620,,XX CYG,VVS,STD,,,,
2457130.50534,11.573,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.49,Z,16.546,16.612,,XX CYG,VVS,STD,,,,
2457130.50584,11.583,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.49,Z,16.549,16.611,,XX CYG,VVS,STD,,,,
2457130.50634,11.575,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.49,Z,16.549,16.614,,XX CYG,VVS,STD,,,,
2457130.50684,11.586,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.48,Z,16.551,16.619,,XX CYG,VVS,STD,,,,
2457130.50734,11.584,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.48,Z,16.545,16.617,,XX CYG,VVS,STD,,,,
2457130.50785,11.605,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.48,Z,16.539,16.618,,XX CYG,VVS,STD,,,,
2457130.50834,11.594,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.48,Z,16.547,16.614,,XX CYG,VVS,STD,,,,
2457130.50884,11.602,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.48,Z,16.540,16.603,,XX CYG,VVS,STD,,,,
2457130.50934,11.593,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.47,Z,16.543,16.607,,XX CYG,VVS,STD,,,,
2457130.51049,11.606,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.47,Z,16.540,16.619,,XX CYG,VVS,STD,,,,
2457130.51100,11.608,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.47,Z,16.540,16.610,,XX CYG,VVS,STD,,,,
2457130.51149,11.610,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.46,Z,16.536,16.615,,XX CYG,VVS,STD,,,,
2457130.51199,11.603,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.46,Z,16.551,16.617,,XX CYG,VVS,STD,,,,
2457130.51249,11.602,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.46,Z,16.547,16.622,,XX CYG,VVS,STD,,,,
2457130.51299,11.617,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.46,Z,16.567,16.644,,XX CYG,VVS,STD,,,,
2457130.51350,11.621,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.45,Z,16.536,16.612,,XX CYG,VVS,STD,,,,
2457130.51399,11.617,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.45,Z,16.540,16.600,,XX CYG,VVS,STD,,,,
2457130.51449,11.621,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.45,Z,16.535,16.615,,XX CYG,VVS,STD,,,,
